symbol,expiry,entry_date,exit_date,direction,entry_premium_pct,exit_premium_pct,pnl_pct,pnl_rupees,spot,lot_size,days_held,month
MARICO,2024-07-25,2024-07-22,2024-07-25,BUY,-9.765,-8.913,0.851,7560.0,739.9,1200,3,2024-07
MARICO,2024-08-29,2024-08-26,2024-08-29,BUY,-7.738,-10.616,-2.879,-25560.0,739.9,1200,3,2024-08
MARICO,2024-09-26,2024-09-23,2024-09-26,BUY,-5.156,-5.994,-0.838,-7440.0,739.9,1200,3,2024-09
MARUTI,2023-02-23,2023-02-20,2023-02-23,BUY,-45.496,-45.596,-0.1,-1600.0,15977.0,100,3,2023-02
MARUTI,2023-03-29,2023-03-24,2023-03-29,BUY,-48.465,-48.195,0.27,4315.0,15977.0,100,5,2023-03
MARUTI,2023-04-27,2023-04-24,2023-04-27,BUY,-46.897,-46.61,0.287,4590.0,15977.0,100,3,2023-04
MARUTI,2023-05-25,2023-05-22,2023-05-25,BUY,-42.73,-41.992,0.737,11780.0,15977.0,100,3,2023-05
MARUTI,2023-06-29,2023-06-26,2023-06-27,BUY,-40.766,-40.884,-0.118,-1890.0,15977.0,100,1,2023-06
MARUTI,2023-07-27,2023-07-24,2023-07-27,BUY,-39.208,-39.077,0.131,2085.0,15977.0,100,3,2023-07
MARUTI,2023-08-31,2023-08-28,2023-08-31,BUY,-39.88,-37.397,2.483,39675.0,15977.0,100,3,2023-08
MARUTI,2023-09-28,2023-09-25,2023-09-28,BUY,-33.817,-33.962,-0.145,-2315.0,15977.0,100,3,2023-09
MARUTI,2023-10-26,2023-10-23,2023-10-26,BUY,-33.87,-34.61,-0.74,-11825.0,15977.0,100,3,2023-10
MARUTI,2023-11-30,2023-11-24,2023-11-30,BUY,-34.281,-33.758,0.523,4180.0,15977.0,50,6,2023-11
MARUTI,2024-01-25,2024-01-20,2024-01-25,BUY,-37.62,-38.187,-0.567,-4530.0,15977.0,50,5,2024-01
MCX,2023-02-23,2023-02-20,2023-02-23,BUY,-85.778,-85.747,0.031,1200.0,9683.0,400,3,2023-02
MCX,2023-03-29,2023-03-24,2023-03-29,BUY,-84.776,-84.518,0.258,10000.0,9683.0,400,5,2023-03
MCX,2023-04-27,2023-04-24,2023-04-27,BUY,-84.883,-85.618,-0.735,-28480.0,9683.0,400,3,2023-04
MCX,2023-05-25,2023-05-22,2023-05-25,BUY,-86.31,-86.095,0.215,8340.0,9683.0,400,3,2023-05
MCX,2023-06-29,2023-06-26,2023-06-27,BUY,-83.076,-83.22,-0.144,-5580.0,9683.0,400,1,2023-06
MCX,2023-07-27,2023-07-24,2023-07-27,BUY,-82.822,-82.846,-0.024,-920.0,9683.0,400,3,2023-07
MCX,2023-08-31,2023-08-28,2023-08-31,BUY,-83.438,-82.555,0.883,34200.0,9683.0,400,3,2023-08
MCX,2023-09-28,2023-09-25,2023-09-28,BUY,-80.361,-78.351,2.01,77860.0,9683.0,400,3,2023-09
MCX,2023-10-26,2023-10-23,2023-10-26,BUY,-77.094,-76.865,0.229,8880.0,9683.0,400,3,2023-10
MCX,2023-11-30,2023-11-24,2023-11-30,BUY,-69.693,-66.958,2.735,105940.0,9683.0,400,6,2023-11
MCX,2024-01-25,2024-01-20,2024-01-25,BUY,-66.997,-66.786,0.211,8180.0,9683.0,400,5,2024-01
MCX,2024-02-29,2024-02-26,2024-02-29,BUY,-62.104,-61.08,1.023,39640.0,9683.0,400,3,2024-02
MCX,2024-03-28,2024-03-22,2024-03-28,BUY,-65.415,-65.451,-0.036,-1400.0,9683.0,400,6,2024-03
MCX,2024-04-25,2024-04-22,2024-04-25,BUY,-59.724,-57.055,2.669,103380.0,9683.0,400,3,2024-04
MCX,2024-05-30,2024-05-27,2024-05-30,BUY,-60.534,-62.752,-2.218,-42950.0,9683.0,200,3,2024-05
MCX,2024-06-27,2024-06-24,2024-06-27,BUY,-60.425,-60.023,0.402,7780.0,9683.0,200,3,2024-06
MCX,2024-07-25,2024-07-22,2024-07-25,BUY,-60.699,-56.876,3.822,74020.0,9683.0,200,3,2024-07
MCX,2024-08-29,2024-08-26,2024-08-29,BUY,-49.471,-48.226,1.245,24120.0,9683.0,200,3,2024-08
MCX,2024-09-26,2024-09-23,2024-09-26,BUY,-39.227,-40.886,-1.659,-32130.0,9683.0,200,3,2024-09
MFSL,2023-02-23,2023-02-20,2023-02-23,BUY,-56.651,-58.447,-1.797,-19402.0,1661.5,650,3,2023-02
MFSL,2023-03-29,2023-03-24,2023-03-29,BUY,-62.769,-62.317,0.451,4875.0,1661.5,650,5,2023-03
MFSL,2023-04-27,2023-04-24,2023-04-27,BUY,-62.462,-62.666,-0.205,-2210.0,1661.5,650,3,2023-04
MFSL,2023-05-25,2023-05-22,2023-05-25,BUY,-59.254,-59.425,-0.172,-1852.0,1661.5,650,3,2023-05
MFSL,2023-06-29,2023-06-26,2023-06-27,BUY,-55.128,-53.187,1.941,20962.0,1661.5,650,1,2023-06
MFSL,2023-07-27,2023-07-24,2023-07-27,BUY,-51.39,-51.038,0.352,4680.0,1661.5,800,3,2023-07
MFSL,2023-08-31,2023-08-28,2023-08-31,BUY,-44.171,-43.93,0.241,3200.0,1661.5,800,3,2023-08
MFSL,2023-09-28,2023-09-25,2023-09-28,BUY,-44.683,-45.519,-0.837,-11120.0,1661.5,800,3,2023-09
MFSL,2023-10-26,2023-10-23,2023-10-26,BUY,-46.596,-46.608,-0.012,-160.0,1661.5,800,3,2023-10
MFSL,2023-11-30,2023-11-24,2023-11-30,BUY,-41.715,-38.643,3.073,40840.0,1661.5,800,6,2023-11
MFSL,2024-01-25,2024-01-20,2024-01-25,BUY,-46.53,-47.198,-0.668,-8880.0,1661.5,800,5,2024-01
MFSL,2024-02-29,2024-02-26,2024-02-29,BUY,-44.219,-41.55,2.669,35480.0,1661.5,800,3,2024-02
MFSL,2024-03-28,2024-03-22,2024-03-28,BUY,-43.042,-39.648,3.395,45120.0,1661.5,800,6,2024-03
MFSL,2024-04-25,2024-04-22,2024-04-25,BUY,-36.19,-38.772,-2.582,-34320.0,1661.5,800,3,2024-04
MFSL,2024-05-30,2024-05-27,2024-05-30,BUY,-42.182,-44.478,-2.296,-30520.0,1661.5,800,3,2024-05
MFSL,2024-06-27,2024-06-24,2024-06-27,BUY,-40.506,-41.568,-1.062,-14120.0,1661.5,800,3,2024-06
MFSL,2024-07-25,2024-07-22,2024-07-25,BUY,-38.375,-34.135,4.24,56360.0,1661.5,800,3,2024-07
MFSL,2024-08-29,2024-08-26,2024-08-29,BUY,-35.245,-37.499,-2.254,-29960.0,1661.5,800,3,2024-08
MFSL,2024-09-26,2024-09-23,2024-09-26,BUY,-28.173,-27.927,0.247,3280.0,1661.5,800,3,2024-09
MOTHERSON,2023-02-23,2023-02-20,2023-02-23,BUY,-25.319,-25.273,0.046,338.0,109.8,6750,3,2023-02
MOTHERSON,2023-03-29,2023-03-24,2023-03-29,BUY,-41.029,-41.53,-0.501,-3712.0,109.8,6750,5,2023-03
MOTHERSON,2023-04-27,2023-04-24,2023-04-27,BUY,-35.428,-33.88,1.548,11475.0,109.8,6750,3,2023-04
MOTHERSON,2023-05-25,2023-05-22,2023-05-25,BUY,-26.958,-25.41,1.548,11475.0,109.8,6750,3,2023-05
MOTHERSON,2023-06-29,2023-06-26,2023-06-27,BUY,-22.678,-22.905,-0.228,-1688.0,109.8,6750,1,2023-06
MOTHERSON,2023-07-27,2023-07-24,2023-07-27,BUY,-11.703,-8.743,2.96,23075.0,109.8,7100,3,2023-07
MOTHERSON,2023-08-31,2023-08-28,2023-08-31,BUY,-12.659,-12.614,0.046,355.0,109.8,7100,3,2023-08
MOTHERSON,2023-09-28,2023-09-25,2023-09-28,BUY,-11.794,-12.705,-0.911,-7100.0,109.8,7100,3,2023-09
MOTHERSON,2023-10-26,2023-10-23,2023-10-26,BUY,-15.665,-16.348,-0.683,-5325.0,109.8,7100,3,2023-10
MOTHERSON,2023-11-30,2023-11-24,2023-11-30,BUY,-20.31,-16.257,4.053,31595.0,109.8,7100,6,2023-11
MOTHERSON,2024-01-25,2024-01-20,2024-01-25,BUY,-2.186,5.146,7.332,57155.0,109.8,7100,5,2024-01
MOTHERSON,2024-02-29,2024-02-26,2024-02-29,SELL,4.964,8.698,-3.734,-29110.0,109.8,7100,3,2024-02
MOTHERSON,2024-03-28,2024-03-22,2024-03-28,SELL,6.193,6.648,-0.455,-3550.0,109.8,7100,6,2024-03
MOTHERSON,2024-04-25,2024-04-22,2024-04-25,SELL,16.393,15.893,0.501,3905.0,109.8,7100,3,2024-04
MOTHERSON,2024-05-30,2024-05-27,2024-05-30,SELL,31.284,37.796,-6.512,-50765.0,109.8,7100,3,2024-05
MOTHERSON,2024-06-27,2024-06-24,2024-06-27,SELL,71.22,80.692,-9.472,-73840.0,109.8,7100,3,2024-06
MOTHERSON,2024-07-25,2024-07-22,2024-07-25,SELL,73.843,74.235,-0.392,-3053.0,109.8,7100,3,2024-07
MOTHERSON,2024-08-29,2024-08-26,2024-08-29,SELL,80.036,77.514,2.523,19667.0,109.8,7100,3,2024-08
MOTHERSON,2024-09-26,2024-09-23,2024-09-26,SELL,89.026,94.353,-5.328,-41535.0,109.8,7100,3,2024-09
MPHASIS,2023-02-23,2023-02-20,2023-02-23,BUY,-18.185,-20.795,-2.61,-19718.0,2747.1,275,3,2023-02
MPHASIS,2023-03-29,2023-03-24,2023-03-29,BUY,-36.549,-37.378,-0.828,-6256.0,2747.1,275,5,2023-03
MPHASIS,2023-04-27,2023-04-24,2023-04-27,BUY,-35.854,-35.168,0.686,5184.0,2747.1,275,3,2023-04
MPHASIS,2023-05-25,2023-05-22,2023-05-25,BUY,-28.699,-29.811,-1.112,-8401.0,2747.1,275,3,2023-05
MPHASIS,2023-06-29,2023-06-26,2023-06-27,BUY,-33.803,-33.044,0.759,5734.0,2747.1,275,1,2023-06
MPHASIS,2023-07-27,2023-07-24,2023-07-27,BUY,-17.278,-16.83,0.448,3383.0,2747.1,275,3,2023-07
MPHASIS,2023-08-31,2023-08-28,2023-08-31,BUY,-15.136,-11.357,3.779,28545.0,2747.1,275,3,2023-08
MPHASIS,2023-09-28,2023-09-25,2023-09-28,BUY,-9.177,-13.003,-3.826,-28902.0,2747.1,275,3,2023-09
MPHASIS,2023-10-26,2023-10-23,2023-10-26,BUY,-22.496,-23.337,-0.841,-6352.0,2747.1,275,3,2023-10
MPHASIS,2023-11-30,2023-11-24,2023-11-30,BUY,-15.615,-14.139,1.476,11151.0,2747.1,275,6,2023-11
MPHASIS,2024-01-25,2024-01-20,2024-01-25,BUY,-5.815,-8.305,-2.49,-18810.0,2747.1,275,5,2024-01
MPHASIS,2024-02-29,2024-02-26,2024-02-29,BUY,-2.468,-4.73,-2.262,-17091.0,2747.1,275,3,2024-02
MPHASIS,2024-03-28,2024-03-22,2024-03-28,BUY,-12.895,-12.963,-0.067,-509.0,2747.1,275,6,2024-03
MPHASIS,2024-04-25,2024-04-22,2024-04-25,BUY,-18.505,-18.72,-0.215,-1623.0,2747.1,275,3,2024-04
MPHASIS,2024-05-30,2024-05-27,2024-05-30,BUY,-10.726,-15.973,-5.247,-39641.0,2747.1,275,3,2024-05
MPHASIS,2024-06-27,2024-06-24,2024-06-27,BUY,-12.599,-11.201,1.398,10560.0,2747.1,275,3,2024-06
MPHASIS,2024-07-25,2024-07-22,2024-07-25,SELL,6.323,3.556,2.767,20900.0,2747.1,275,3,2024-07
MPHASIS,2024-08-29,2024-08-26,2024-08-29,SELL,9.958,13.11,-3.152,-23815.0,2747.1,275,3,2024-08
MPHASIS,2024-09-26,2024-09-23,2024-09-26,SELL,10.81,11.279,-0.47,-3547.0,2747.1,275,3,2024-09
MUTHOOTFIN,2023-02-23,2023-02-20,2023-02-23,BUY,-72.774,-73.695,-0.921,-18425.0,3636.0,550,3,2023-02
MUTHOOTFIN,2023-03-29,2023-03-24,2023-03-29,BUY,-73.621,-73.112,0.509,10175.0,3636.0,550,5,2023-03
MUTHOOTFIN,2023-04-27,2023-04-24,2023-04-27,BUY,-71.881,-72.221,-0.34,-6792.0,3636.0,550,3,2023-04
MUTHOOTFIN,2023-05-25,2023-05-22,2023-05-25,BUY,-69.011,-69.435,-0.424,-8470.0,3636.0,550,3,2023-05
MUTHOOTFIN,2023-06-29,2023-06-26,2023-06-27,BUY,-65.943,-65.927,0.017,330.0,3636.0,550,1,2023-06
MUTHOOTFIN,2023-07-27,2023-07-24,2023-07-27,BUY,-64.321,-63.336,0.985,19690.0,3636.0,550,3,2023-07
MUTHOOTFIN,2023-08-31,2023-08-28,2023-08-31,BUY,-64.565,-65.227,-0.661,-13227.0,3636.0,550,3,2023-08
MUTHOOTFIN,2023-09-28,2023-09-25,2023-09-28,BUY,-65.301,-66.499,-1.198,-23953.0,3636.0,550,3,2023-09
MUTHOOTFIN,2023-10-26,2023-10-23,2023-10-26,BUY,-64.788,-65.171,-0.382,-7645.0,3636.0,550,3,2023-10
MUTHOOTFIN,2023-11-30,2023-11-24,2023-11-30,BUY,-63.447,-59.405,4.043,80850.0,3636.0,550,6,2023-11
MUTHOOTFIN,2024-01-25,2024-01-20,2024-01-25,BUY,-61.2,-61.804,-0.604,-12072.0,3636.0,550,5,2024-01
MUTHOOTFIN,2024-02-29,2024-02-26,2024-02-29,BUY,-64.08,-64.057,0.023,468.0,3636.0,550,3,2024-02
MUTHOOTFIN,2024-03-28,2024-03-22,2024-03-28,BUY,-60.935,-59.211,1.724,34485.0,3636.0,550,6,2024-03
MUTHOOTFIN,2024-04-25,2024-04-22,2024-04-25,BUY,-54.807,-54.356,0.451,9020.0,3636.0,550,3,2024-04
MUTHOOTFIN,2024-05-30,2024-05-27,2024-05-30,BUY,-52.732,-53.94,-1.207,-24145.0,3636.0,550,3,2024-05
MUTHOOTFIN,2024-06-27,2024-06-24,2024-06-27,BUY,-52.21,-49.77,2.439,48785.0,3636.0,550,3,2024-06
MUTHOOTFIN,2024-07-25,2024-07-22,2024-07-25,BUY,-50.063,-52.185,-2.122,-42432.0,3636.0,550,3,2024-07
MUTHOOTFIN,2024-08-29,2024-08-26,2024-08-29,BUY,-46.768,-45.604,1.165,23292.0,3636.0,550,3,2024-08
MUTHOOTFIN,2024-09-26,2024-09-23,2024-09-26,BUY,-44.238,-43.74,0.498,9955.0,3636.0,550,3,2024-09
NATIONALUM,2023-02-23,2023-02-20,2023-02-23,BUY,-67.528,-67.249,0.279,5250.0,250.68,7500,3,2023-02
NATIONALUM,2023-03-29,2023-03-24,2023-03-29,BUY,-69.224,-69.184,0.04,750.0,250.68,7500,5,2023-03
NATIONALUM,2023-04-27,2023-04-24,2023-04-27,BUY,-66.99,-67.229,-0.239,-4500.0,250.68,7500,3,2023-04
NATIONALUM,2023-05-25,2023-05-22,2023-05-25,BUY,-67.468,-67.847,-0.379,-7125.0,250.68,7500,3,2023-05
NATIONALUM,2023-06-29,2023-06-26,2023-06-27,BUY,-67.149,-67.169,-0.02,-375.0,250.68,7500,1,2023-06
NATIONALUM,2023-07-27,2023-07-24,2023-07-27,BUY,-63.18,-62.123,1.057,19875.0,250.68,7500,3,2023-07
NATIONALUM,2023-08-31,2023-08-28,2023-08-31,BUY,-63.858,-62.442,1.416,26625.0,250.68,7500,3,2023-08
NATIONALUM,2023-09-28,2023-09-25,2023-09-28,BUY,-62.682,-62.941,-0.259,-4875.0,250.68,7500,3,2023-09
NATIONALUM,2023-10-26,2023-10-23,2023-10-26,BUY,-64.217,-64.078,0.14,2625.0,250.68,7500,3,2023-10
NATIONALUM,2023-11-30,2023-11-24,2023-11-30,BUY,-63.639,-63.26,0.379,7125.0,250.68,7500,6,2023-11
NATIONALUM,2024-01-25,2024-01-20,2024-01-25,BUY,-46.246,-43.693,2.553,48000.0,250.68,7500,5,2024-01
NATIONALUM,2024-02-29,2024-02-26,2024-02-29,BUY,-37.311,-37.869,-0.558,-10500.0,250.68,7500,3,2024-02
NATIONALUM,2024-03-28,2024-03-22,2024-03-28,BUY,-40.602,-39.126,1.476,27750.0,250.68,7500,6,2024-03
NATIONALUM,2024-04-25,2024-04-22,2024-04-25,BUY,-25.921,-24.884,1.037,19500.0,250.68,7500,3,2024-04
NATIONALUM,2024-05-30,2024-05-27,2024-05-30,BUY,-22.371,-24.346,-1.975,-18562.0,250.68,3750,3,2024-05
NATIONALUM,2024-06-27,2024-06-24,2024-06-27,BUY,-24.326,-26.101,-1.775,-16687.0,250.68,3750,3,2024-06
NATIONALUM,2024-07-25,2024-07-22,2024-07-25,BUY,-23.799,-26.671,-2.872,-27000.0,250.68,3750,3,2024-07
NATIONALUM,2024-08-29,2024-08-26,2024-08-29,BUY,-27.461,-26.995,0.467,4387.0,250.68,3750,3,2024-08
NATIONALUM,2024-09-26,2024-09-23,2024-09-26,BUY,-28.163,-18.921,9.243,86887.0,250.68,3750,3,2024-09
NAUKRI,2023-02-23,2023-02-20,2023-02-23,SELL,162.437,160.948,1.488,2494.0,1340.4,125,3,2023-02
NAUKRI,2023-03-29,2023-03-24,2023-03-29,SELL,160.113,168.573,-8.46,-14175.0,1340.4,125,5,2023-03
NAUKRI,2023-04-27,2023-04-24,2023-04-27,SELL,173.538,176.395,-2.857,-4788.0,1340.4,125,3,2023-04
NAUKRI,2023-05-25,2023-05-22,2023-05-25,SELL,190.413,190.868,-0.455,-763.0,1340.4,125,3,2023-05
NAUKRI,2023-06-29,2023-06-26,2023-06-27,SELL,228.685,227.682,1.003,1681.0,1340.4,125,1,2023-06
NAUKRI,2023-07-27,2023-07-24,2023-07-27,SELL,241.57,241.081,0.489,982.0,1340.4,150,3,2023-07
NAUKRI,2023-08-31,2023-08-28,2023-08-31,SELL,212.373,222.907,-10.534,-21180.0,1340.4,150,3,2023-08
NAUKRI,2023-09-28,2023-09-25,2023-09-28,SELL,217.648,212.034,5.614,11288.0,1340.4,150,3,2023-09
NAUKRI,2023-10-26,2023-10-23,2023-10-26,SELL,203.533,201.522,2.011,4043.0,1340.4,150,3,2023-10
NAUKRI,2023-11-30,2023-11-24,2023-11-30,SELL,243.345,244.677,-1.332,-2678.0,1340.4,150,6,2023-11
NAUKRI,2024-01-25,2024-01-20,2024-01-25,SELL,275.022,271.505,3.518,7073.0,1340.4,150,5,2024-01
NAUKRI,2024-02-29,2024-02-26,2024-02-29,SELL,291.924,293.144,-1.22,-2452.0,1340.4,150,3,2024-02
NAUKRI,2024-03-28,2024-03-22,2024-03-28,SELL,292.36,316.674,-24.314,-48885.0,1340.4,150,6,2024-03
NAUKRI,2024-04-25,2024-04-22,2024-04-25,SELL,332.826,340.891,-8.065,-16215.0,1340.4,150,3,2024-04
NAUKRI,2024-05-30,2024-05-27,2024-05-30,SELL,368.674,329.528,39.145,78705.0,1340.4,150,3,2024-05
NAUKRI,2024-06-27,2024-06-24,2024-06-27,SELL,392.842,401.805,-8.964,-18022.0,1340.4,150,3,2024-06
NAUKRI,2024-07-25,2024-07-22,2024-07-25,SELL,417.637,422.049,-4.413,-8873.0,1340.4,150,3,2024-07
NAUKRI,2024-08-29,2024-08-26,2024-08-29,SELL,460.751,474.791,-14.041,-28230.0,1340.4,150,3,2024-08
NAUKRI,2024-09-26,2024-09-23,2024-09-26,SELL,508.296,493.151,15.145,30450.0,1340.4,150,3,2024-09
NESTLEIND,2023-02-23,2023-02-20,2023-02-23,SELL,1368.845,1354.576,14.27,7310.0,1280.7,40,3,2023-02
